agent,episode,trial,deck,true_reward,perceived_reward,temperature,expl_rate,rpe,dopamine,cumulative_true_reward,cumulative_perceived_reward,win_stay,lose_shift,condition,seed
33,6,10,0,100.0,139.3058322941462,0.7239865267610108,0.41825446245580306,105.42709192655104,0.9930583229414619,800.0,1099.6691508292292,False,False,healthy,1
33,6,11,2,50.0,69.85231246984307,0.7224990037410737,0.41658144460597984,52.70212507983551,0.9970462493968614,850.0,1169.5214632990724,False,False,healthy,1
33,6,12,2,50.0,70.05524645320335,0.72106335021713,0.41491511882755594,67.42506604065498,1.0011049290640672,900.0,1239.5767097522757,True,False,healthy,1
33,6,13,2,50.0,70.24640640338629,0.7196022255369358,0.4132554583522457,55.00000000000001,1.0049281280677258,950.0,1309.823116155662,True,False,healthy,1
33,6,14,1,-200.0,-371.8994701287806,0.7182258738956186,0.4116024365188367,-220.00000000000003,0.9969325497308904,750.0,937.9236460268814,False,False,healthy,1
33,6,15,2,50.0,70.0537222163563,0.7211042820968794,0.4099560267727614,55.00000000000001,1.001074444327126,800.0,1007.9773682432377,False,True,healthy,1
33,6,16,1,100.0,140.50003723590353,0.7196132000422346,0.4083162026656703,110.00000000000001,1.0050003723590353,900.0,1148.4774054791412,False,False,healthy,1
33,6,17,2,-200.0,-356.9584871632025,0.7181998659507473,0.40668293785500764,-220.00000000000003,0.9969801839892399,700.0,791.5189183159387,False,False,healthy,1
33,6,18,3,-200.0,-346.91180456850987,0.7210871337638736,0.4050562061035876,-220.00000000000003,0.9889247251824247,500.0,444.6071137474288,False,True,healthy,1
33,6,19,0,100.0,139.29919809598968,0.7239870989343271,0.40343598127917324,110.00000000000001,0.9929919809598968,600.0,583.9063118434185,False,True,healthy,1
33,6,20,2,-200.0,-376.7048872413061,0.7225228868544371,0.40182223735405653,-220.00000000000003,0.9850800597082533,400.0,207.2014246021124,False,False,healthy,1
33,7,1,3,50.0,67.72562674429786,0.738,0.4002149484046403,41.39877055341142,0.954512534885957,50.0,67.72562674429786,,,healthy,1
