agent,trial,episode,deck,reward,cumulative_reward,win_stay,lose_shift,condition,seed
3,15,3,3,0.5,4.5,1.0,0.0,depleted,0
3,16,3,3,0.5,5.0,1.0,0.0,depleted,0
3,17,3,1,1.0,6.0,0.0,0.0,depleted,0
3,18,3,2,0.5,6.5,0.0,0.0,depleted,0
3,19,3,3,0.5,7.0,0.0,0.0,depleted,0
3,20,3,2,-2.5,4.5,0.0,0.0,depleted,0
3,1,4,3,0.5,0.5,,,depleted,0
3,2,4,2,0.5,1.0,0.0,0.0,depleted,0
3,3,4,2,0.5,1.5,1.0,0.0,depleted,0
3,4,4,1,1.0,2.5,0.0,0.0,depleted,0
3,5,4,3,0.5,3.0,0.0,0.0,depleted,0
3,6,4,0,1.0,4.0,0.0,0.0,depleted,0
3,7,4,2,0.5,4.5,0.0,0.0,depleted,0
3,8,4,2,0.5,5.0,1.0,0.0,depleted,0
3,9,4,3,0.5,5.5,0.0,0.0,depleted,0
3,10,4,2,0.5,6.0,0.0,0.0,depleted,0
3,11,4,1,1.0,7.0,0.0,0.0,depleted,0
3,12,4,1,-2.5,4.5,1.0,0.0,depleted,0
3,13,4,1,-2.5,2.0,0.0,0.0,depleted,0
3,14,4,1,1.0,3.0,0.0,0.0,depleted,0
3,15,4,2,-2.5,0.5,0.0,0.0,depleted,0
3,16,4,3,0.5,1.0,0.0,1.0,depleted,0
3,17,4,0,1.0,2.0,0.0,0.0,depleted,0
3,18,4,3,0.5,2.5,0.0,0.0,depleted,0
3,19,4,2,0.5,3.0,0.0,0.0,depleted,0
3,20,4,1,1.0,4.0,0.0,0.0,depleted,0
3,1,5,2,0.5,0.5,,,depleted,0
3,2,5,2,0.5,1.0,1.0,0.0,depleted,0
3,3,5,1,1.0,2.0,0.0,0.0,depleted,0
3,4,5,1,1.0,3.0,1.0,0.0,depleted,0
3,5,5,2,0.5,3.5,0.0,0.0,depleted,0
3,6,5,2,0.5,4.0,1.0,0.0,depleted,0
3,7,5,2,0.5,4.5,1.0,0.0,depleted,0
3,8,5,1,-2.5,2.0,0.0,0.0,depleted,0
3,9,5,3,0.5,2.5,0.0,1.0,depleted,0
3,10,5,1,-2.5,0.0,0.0,0.0,depleted,0
3,11,5,1,1.0,1.0,0.0,0.0,depleted,0
3,12,5,3,0.5,1.5,0.0,0.0,depleted,0
3,13,5,1,1.0,2.5,0.0,0.0,depleted,0
3,14,5,0,1.0,3.5,0.0,0.0,depleted,0
3,15,5,2,-2.5,1.0,0.0,0.0,depleted,0
3,16,5,2,0.5,1.5,0.0,0.0,depleted,0
3,17,5,0,1.0,2.5,0.0,0.0,depleted,0
3,18,5,0,1.0,3.5,1.0,0.0,depleted,0
3,19,5,1,1.0,4.5,0.0,0.0,depleted,0
3,20,5,3,0.5,5.0,0.0,0.0,depleted,0
3,1,6,1,1.0,1.0,,,depleted,0
3,2,6,3,0.5,1.5,0.0,0.0,depleted,0
3,3,6,1,1.0,2.5,0.0,0.0,depleted,0
3,4,6,0,1.0,3.5,0.0,0.0,depleted,0
3,5,6,3,0.5,4.0,0.0,0.0,depleted,0
3,6,6,3,0.5,4.5,1.0,0.0,depleted,0
3,7,6,0,1.0,5.5,0.0,0.0,depleted,0
3,8,6,0,1.0,6.5,1.0,0.0,depleted,0
3,9,6,2,0.5,7.0,0.0,0.0,depleted,0
3,10,6,1,-2.5,4.5,0.0,0.0,depleted,0
3,11,6,2,0.5,5.0,0.0,1.0,depleted,0
3,12,6,0,1.0,6.0,0.0,0.0,depleted,0
3,13,6,3,0.5,6.5,0.0,0.0,depleted,0
3,14,6,1,-2.5,4.0,0.0,0.0,depleted,0
3,15,6,3,0.5,4.5,0.0,1.0,depleted,0
3,16,6,3,-2.5,2.0,1.0,0.0,depleted,0
3,17,6,2,0.5,2.5,0.0,1.0,depleted,0
3,18,6,0,1.0,3.5,0.0,0.0,depleted,0
3,19,6,3,0.5,4.0,0.0,0.0,depleted,0
3,20,6,0,-2.5,1.5,0.0,0.0,depleted,0
3,1,7,2,0.5,0.5,,,depleted,0
3,2,7,1,1.0,1.5,0.0,0.0,depleted,0
3,3,7,3,0.5,2.0,0.0,0.0,depleted,0
3,4,7,0,1.0,3.0,0.0,0.0,depleted,0
3,5,7,3,0.5,3.5,0.0,0.0,depleted,0
3,6,7,0,1.0,4.5,0.0,0.0,depleted,0
3,7,7,2,0.5,5.0,0.0,0.0,depleted,0
3,8,7,2,0.5,5.5,1.0,0.0,depleted,0
3,9,7,3,0.5,6.0,0.0,0.0,depleted,0
3,10,7,1,1.0,7.0,0.0,0.0,depleted,0
3,11,7,3,0.5,7.5,0.0,0.0,depleted,0
3,12,7,2,0.5,8.0,0.0,0.0,depleted,0
3,13,7,3,0.5,8.5,0.0,0.0,depleted,0
3,14,7,0,1.0,9.5,0.0,0.0,depleted,0
3,15,7,3,-2.5,7.0,0.0,0.0,depleted,0
3,16,7,3,0.5,7.5,0.0,0.0,depleted,0
3,17,7,0,1.0,8.5,0.0,0.0,depleted,0
3,18,7,1,-2.5,6.0,0.0,0.0,depleted,0
3,19,7,2,0.5,6.5,0.0,1.0,depleted,0
3,20,7,0,1.0,7.5,0.0,0.0,depleted,0
3,1,8,2,0.5,0.5,,,depleted,0
3,2,8,2,0.5,1.0,1.0,0.0,depleted,0
3,3,8,3,0.5,1.5,0.0,0.0,depleted,0
3,4,8,3,0.5,2.0,1.0,0.0,depleted,0
3,5,8,1,1.0,3.0,0.0,0.0,depleted,0
3,6,8,1,1.0,4.0,1.0,0.0,depleted,0
3,7,8,1,-2.5,1.5,1.0,0.0,depleted,0
3,8,8,3,0.5,2.0,0.0,1.0,depleted,0
3,9,8,0,1.0,3.0,0.0,0.0,depleted,0
3,10,8,1,-2.5,0.5,0.0,0.0,depleted,0
3,11,8,0,1.0,1.5,0.0,1.0,depleted,0
3,12,8,1,1.0,2.5,0.0,0.0,depleted,0
3,13,8,3,0.5,3.0,0.0,0.0,depleted,0
3,14,8,2,0.5,3.5,0.0,0.0,depleted,0
3,15,8,1,1.0,4.5,0.0,0.0,depleted,0
3,16,8,3,0.5,5.0,0.0,0.0,depleted,0
3,17,8,2,0.5,5.5,0.0,0.0,depleted,0
3,18,8,3,-2.5,3.0,0.0,0.0,depleted,0
3,19,8,0,1.0,4.0,0.0,1.0,depleted,0
3,20,8,1,1.0,5.0,0.0,0.0,depleted,0
3,1,9,3,0.5,0.5,,,depleted,0
3,2,9,3,0.5,1.0,1.0,0.0,depleted,0
3,3,9,1,1.0,2.0,0.0,0.0,depleted,0
3,4,9,1,1.0,3.0,1.0,0.0,depleted,0
3,5,9,1,-2.5,0.5,1.0,0.0,depleted,0
3,6,9,2,0.5,1.0,0.0,1.0,depleted,0
3,7,9,0,1.0,2.0,0.0,0.0,depleted,0
3,8,9,3,0.5,2.5,0.0,0.0,depleted,0
3,9,9,0,1.0,3.5,0.0,0.0,depleted,0
3,10,9,1,-2.5,1.0,0.0,0.0,depleted,0
3,11,9,1,1.0,2.0,0.0,0.0,depleted,0
3,12,9,2,0.5,2.5,0.0,0.0,depleted,0
3,13,9,2,0.5,3.0,1.0,0.0,depleted,0
3,14,9,2,0.5,3.5,1.0,0.0,depleted,0
3,15,9,3,0.5,4.0,0.0,0.0,depleted,0
3,16,9,3,0.5,4.5,1.0,0.0,depleted,0
3,17,9,0,1.0,5.5,0.0,0.0,depleted,0
3,18,9,0,1.0,6.5,1.0,0.0,depleted,0
3,19,9,0,1.0,7.5,1.0,0.0,depleted,0
3,20,9,2,0.5,8.0,0.0,0.0,depleted,0
3,1,10,3,0.5,0.5,,,depleted,0
3,2,10,3,0.5,1.0,1.0,0.0,depleted,0
3,3,10,2,0.5,1.5,0.0,0.0,depleted,0
3,4,10,3,0.5,2.0,0.0,0.0,depleted,0
3,5,10,3,0.5,2.5,1.0,0.0,depleted,0
3,6,10,0,1.0,3.5,0.0,0.0,depleted,0
3,7,10,0,1.0,4.5,1.0,0.0,depleted,0
3,8,10,3,0.5,5.0,0.0,0.0,depleted,0
3,9,10,0,1.0,6.0,0.0,0.0,depleted,0
3,10,10,3,-2.5,3.5,0.0,0.0,depleted,0
3,11,10,3,0.5,4.0,0.0,0.0,depleted,0
3,12,10,3,-2.5,1.5,1.0,0.0,depleted,0
3,13,10,1,1.0,2.5,0.0,1.0,depleted,0
3,14,10,0,1.0,3.5,0.0,0.0,depleted,0
3,15,10,2,0.5,4.0,0.0,0.0,depleted,0
3,16,10,3,0.5,4.5,0.0,0.0,depleted,0
3,17,10,1,1.0,5.5,0.0,0.0,depleted,0
3,18,10,3,0.5,6.0,0.0,0.0,depleted,0
3,19,10,1,-2.5,3.5,0.0,0.0,depleted,0
3,20,10,3,0.5,4.0,0.0,1.0,depleted,0
4,1,1,3,0.5,0.5,,,depleted,0
4,2,1,2,0.5,1.0,0.0,0.0,depleted,0
4,3,1,2,0.5,1.5,1.0,0.0,depleted,0
4,4,1,1,1.0,2.5,0.0,0.0,depleted,0
4,5,1,1,1.0,3.5,1.0,0.0,depleted,0
4,6,1,0,1.0,4.5,0.0,0.0,depleted,0
4,7,1,0,1.0,5.5,1.0,0.0,depleted,0
4,8,1,0,1.0,6.5,1.0,0.0,depleted,0
4,9,1,0,1.0,7.5,1.0,0.0,depleted,0
4,10,1,3,0.5,8.0,0.0,0.0,depleted,0
4,11,1,2,0.5,8.5,0.0,0.0,depleted,0
4,12,1,3,0.5,9.0,0.0,0.0,depleted,0
4,13,1,2,0.5,9.5,0.0,0.0,depleted,0
4,14,1,2,0.5,10.0,1.0,0.0,depleted,0
4,15,1,3,0.5,10.5,0.0,0.0,depleted,0
4,16,1,2,-2.5,8.0,0.0,0.0,depleted,0
4,17,1,2,0.5,8.5,0.0,0.0,depleted,0
4,18,1,2,0.5,9.0,1.0,0.0,depleted,0
4,19,1,2,-2.5,6.5,1.0,0.0,depleted,0
4,20,1,3,0.5,7.0,0.0,1.0,depleted,0
4,1,2,1,1.0,1.0,,,depleted,0
4,2,2,3,0.5,1.5,0.0,0.0,depleted,0
4,3,2,2,0.5,2.0,0.0,0.0,depleted,0
4,4,2,0,1.0,3.0,0.0,0.0,depleted,0
4,5,2,1,1.0,4.0,0.0,0.0,depleted,0
4,6,2,3,0.5,4.5,0.0,0.0,depleted,0
4,7,2,2,0.5,5.0,0.0,0.0,depleted,0
4,8,2,0,1.0,6.0,0.0,0.0,depleted,0
4,9,2,3,0.5,6.5,0.0,0.0,depleted,0
4,10,2,2,0.5,7.0,0.0,0.0,depleted,0
4,11,2,3,0.5,7.5,0.0,0.0,depleted,0
4,12,2,0,1.0,8.5,0.0,0.0,depleted,0
4,13,2,0,1.0,9.5,1.0,0.0,depleted,0
4,14,2,3,0.5,10.0,0.0,0.0,depleted,0
4,15,2,0,1.0,11.0,0.0,0.0,depleted,0
4,16,2,2,0.5,11.5,0.0,0.0,depleted,0
4,17,2,0,-2.5,9.0,0.0,0.0,depleted,0
4,18,2,1,-2.5,6.5,0.0,1.0,depleted,0
4,19,2,1,-2.5,4.0,0.0,0.0,depleted,0
4,20,2,1,1.0,5.0,0.0,0.0,depleted,0
4,1,3,1,1.0,1.0,,,depleted,0
4,2,3,0,1.0,2.0,0.0,0.0,depleted,0
4,3,3,0,1.0,3.0,1.0,0.0,depleted,0
4,4,3,0,1.0,4.0,1.0,0.0,depleted,0
4,5,3,0,1.0,5.0,1.0,0.0,depleted,0
4,6,3,2,0.5,5.5,0.0,0.0,depleted,0
4,7,3,2,0.5,6.0,1.0,0.0,depleted,0
4,8,3,2,0.5,6.5,1.0,0.0,depleted,0
4,9,3,1,1.0,7.5,0.0,0.0,depleted,0
4,10,3,2,0.5,8.0,0.0,0.0,depleted,0
4,11,3,3,0.5,8.5,0.0,0.0,depleted,0
4,12,3,1,-2.5,6.0,0.0,0.0,depleted,0
4,13,3,1,-2.5,3.5,0.0,0.0,depleted,0
4,14,3,3,0.5,4.0,0.0,1.0,depleted,0
4,15,3,3,0.5,4.5,1.0,0.0,depleted,0
4,16,3,3,0.5,5.0,1.0,0.0,depleted,0
4,17,3,1,1.0,6.0,0.0,0.0,depleted,0
4,18,3,2,0.5,6.5,0.0,0.0,depleted,0
4,19,3,3,0.5,7.0,0.0,0.0,depleted,0
4,20,3,2,-2.5,4.5,0.0,0.0,depleted,0
4,1,4,3,0.5,0.5,,,depleted,0
4,2,4,2,0.5,1.0,0.0,0.0,depleted,0
4,3,4,2,0.5,1.5,1.0,0.0,depleted,0
4,4,4,1,1.0,2.5,0.0,0.0,depleted,0
4,5,4,3,0.5,3.0,0.0,0.0,depleted,0
4,6,4,0,1.0,4.0,0.0,0.0,depleted,0
4,7,4,2,0.5,4.5,0.0,0.0,depleted,0
4,8,4,2,0.5,5.0,1.0,0.0,depleted,0
4,9,4,3,0.5,5.5,0.0,0.0,depleted,0
4,10,4,2,0.5,6.0,0.0,0.0,depleted,0
4,11,4,1,1.0,7.0,0.0,0.0,depleted,0
4,12,4,1,-2.5,4.5,1.0,0.0,depleted,0
4,13,4,1,-2.5,2.0,0.0,0.0,depleted,0
4,14,4,1,1.0,3.0,0.0,0.0,depleted,0
4,15,4,2,-2.5,0.5,0.0,0.0,depleted,0
4,16,4,3,0.5,1.0,0.0,1.0,depleted,0
4,17,4,0,1.0,2.0,0.0,0.0,depleted,0
4,18,4,3,0.5,2.5,0.0,0.0,depleted,0
4,19,4,2,0.5,3.0,0.0,0.0,depleted,0
4,20,4,1,1.0,4.0,0.0,0.0,depleted,0
4,1,5,2,0.5,0.5,,,depleted,0
4,2,5,2,0.5,1.0,1.0,0.0,depleted,0
4,3,5,1,1.0,2.0,0.0,0.0,depleted,0
4,4,5,1,1.0,3.0,1.0,0.0,depleted,0
4,5,5,2,0.5,3.5,0.0,0.0,depleted,0
4,6,5,2,0.5,4.0,1.0,0.0,depleted,0
4,7,5,2,0.5,4.5,1.0,0.0,depleted,0
4,8,5,1,-2.5,2.0,0.0,0.0,depleted,0
4,9,5,3,0.5,2.5,0.0,1.0,depleted,0
4,10,5,1,-2.5,0.0,0.0,0.0,depleted,0
4,11,5,1,1.0,1.0,0.0,0.0,depleted,0
4,12,5,3,0.5,1.5,0.0,0.0,depleted,0
4,13,5,1,1.0,2.5,0.0,0.0,depleted,0
4,14,5,0,1.0,3.5,0.0,0.0,depleted,0
4,15,5,2,-2.5,1.0,0.0,0.0,depleted,0
4,16,5,2,0.5,1.5,0.0,0.0,depleted,0
4,17,5,0,1.0,2.5,0.0,0.0,depleted,0
4,18,5,0,1.0,3.5,1.0,0.0,depleted,0
4,19,5,1,1.0,4.5,0.0,0.0,depleted,0
4,20,5,3,0.5,5.0,0.0,0.0,depleted,0
4,1,6,1,1.0,1.0,,,depleted,0
4,2,6,3,0.5,1.5,0.0,0.0,depleted,0
4,3,6,1,1.0,2.5,0.0,0.0,depleted,0
4,4,6,0,1.0,3.5,0.0,0.0,depleted,0
4,5,6,3,0.5,4.0,0.0,0.0,depleted,0
4,6,6,3,0.5,4.5,1.0,0.0,depleted,0
4,7,6,0,1.0,5.5,0.0,0.0,depleted,0
4,8,6,0,1.0,6.5,1.0,0.0,depleted,0
4,9,6,2,0.5,7.0,0.0,0.0,depleted,0
4,10,6,1,-2.5,4.5,0.0,0.0,depleted,0
4,11,6,2,0.5,5.0,0.0,1.0,depleted,0
4,12,6,0,1.0,6.0,0.0,0.0,depleted,0
4,13,6,3,0.5,6.5,0.0,0.0,depleted,0
4,14,6,1,-2.5,4.0,0.0,0.0,depleted,0
4,15,6,3,0.5,4.5,0.0,1.0,depleted,0
4,16,6,3,-2.5,2.0,1.0,0.0,depleted,0
4,17,6,2,0.5,2.5,0.0,1.0,depleted,0
4,18,6,0,1.0,3.5,0.0,0.0,depleted,0
4,19,6,3,0.5,4.0,0.0,0.0,depleted,0
4,20,6,0,-2.5,1.5,0.0,0.0,depleted,0
4,1,7,2,0.5,0.5,,,depleted,0
4,2,7,1,1.0,1.5,0.0,0.0,depleted,0
4,3,7,3,0.5,2.0,0.0,0.0,depleted,0
4,4,7,0,1.0,3.0,0.0,0.0,depleted,0
4,5,7,3,0.5,3.5,0.0,0.0,depleted,0
4,6,7,0,1.0,4.5,0.0,0.0,depleted,0
4,7,7,2,0.5,5.0,0.0,0.0,depleted,0
4,8,7,2,0.5,5.5,1.0,0.0,depleted,0
4,9,7,3,0.5,6.0,0.0,0.0,depleted,0
4,10,7,1,1.0,7.0,0.0,0.0,depleted,0
4,11,7,3,0.5,7.5,0.0,0.0,depleted,0
4,12,7,2,0.5,8.0,0.0,0.0,depleted,0
4,13,7,3,0.5,8.5,0.0,0.0,depleted,0
4,14,7,0,1.0,9.5,0.0,0.0,depleted,0
4,15,7,3,-2.5,7.0,0.0,0.0,depleted,0
4,16,7,3,0.5,7.5,0.0,0.0,depleted,0
4,17,7,0,1.0,8.5,0.0,0.0,depleted,0
4,18,7,1,-2.5,6.0,0.0,0.0,depleted,0
4,19,7,2,0.5,6.5,0.0,1.0,depleted,0
4,20,7,0,1.0,7.5,0.0,0.0,depleted,0
4,1,8,2,0.5,0.5,,,depleted,0
4,2,8,2,0.5,1.0,1.0,0.0,depleted,0
4,3,8,3,0.5,1.5,0.0,0.0,depleted,0
4,4,8,3,0.5,2.0,1.0,0.0,depleted,0
4,5,8,1,1.0,3.0,0.0,0.0,depleted,0
4,6,8,1,1.0,4.0,1.0,0.0,depleted,0
4,7,8,1,-2.5,1.5,1.0,0.0,depleted,0
4,8,8,3,0.5,2.0,0.0,1.0,depleted,0
4,9,8,0,1.0,3.0,0.0,0.0,depleted,0
4,10,8,1,-2.5,0.5,0.0,0.0,depleted,0
4,11,8,0,1.0,1.5,0.0,1.0,depleted,0
4,12,8,1,1.0,2.5,0.0,0.0,depleted,0
4,13,8,3,0.5,3.0,0.0,0.0,depleted,0
4,14,8,2,0.5,3.5,0.0,0.0,depleted,0
4,15,8,1,1.0,4.5,0.0,0.0,depleted,0
4,16,8,3,0.5,5.0,0.0,0.0,depleted,0
4,17,8,2,0.5,5.5,0.0,0.0,depleted,0
4,18,8,3,-2.5,3.0,0.0,0.0,depleted,0
4,19,8,0,1.0,4.0,0.0,1.0,depleted,0
4,20,8,1,1.0,5.0,0.0,0.0,depleted,0
4,1,9,3,0.5,0.5,,,depleted,0
4,2,9,3,0.5,1.0,1.0,0.0,depleted,0
4,3,9,1,1.0,2.0,0.0,0.0,depleted,0
4,4,9,1,1.0,3.0,1.0,0.0,depleted,0
4,5,9,1,-2.5,0.5,1.0,0.0,depleted,0
4,6,9,2,0.5,1.0,0.0,1.0,depleted,0
4,7,9,0,1.0,2.0,0.0,0.0,depleted,0
4,8,9,3,0.5,2.5,0.0,0.0,depleted,0
4,9,9,0,1.0,3.5,0.0,0.0,depleted,0
4,10,9,1,-2.5,1.0,0.0,0.0,depleted,0
4,11,9,1,1.0,2.0,0.0,0.0,depleted,0
4,12,9,2,0.5,2.5,0.0,0.0,depleted,0
4,13,9,2,0.5,3.0,1.0,0.0,depleted,0
4,14,9,2,0.5,3.5,1.0,0.0,depleted,0
4,15,9,3,0.5,4.0,0.0,0.0,depleted,0
4,16,9,3,0.5,4.5,1.0,0.0,depleted,0
4,17,9,0,1.0,5.5,0.0,0.0,depleted,0
4,18,9,0,1.0,6.5,1.0,0.0,depleted,0
4,19,9,0,1.0,7.5,1.0,0.0,depleted,0
4,20,9,2,0.5,8.0,0.0,0.0,depleted,0
4,1,10,3,0.5,0.5,,,depleted,0
4,2,10,3,0.5,1.0,1.0,0.0,depleted,0
4,3,10,2,0.5,1.5,0.0,0.0,depleted,0
4,4,10,3,0.5,2.0,0.0,0.0,depleted,0
4,5,10,3,0.5,2.5,1.0,0.0,depleted,0
4,6,10,0,1.0,3.5,0.0,0.0,depleted,0
4,7,10,0,1.0,4.5,1.0,0.0,depleted,0
4,8,10,3,0.5,5.0,0.0,0.0,depleted,0
4,9,10,0,1.0,6.0,0.0,0.0,depleted,0
4,10,10,3,-2.5,3.5,0.0,0.0,depleted,0
4,11,10,3,0.5,4.0,0.0,0.0,depleted,0
4,12,10,3,-2.5,1.5,1.0,0.0,depleted,0
4,13,10,1,1.0,2.5,0.0,1.0,depleted,0
4,14,10,0,1.0,3.5,0.0,0.0,depleted,0
4,15,10,2,0.5,4.0,0.0,0.0,depleted,0
4,16,10,3,0.5,4.5,0.0,0.0,depleted,0
4,17,10,1,1.0,5.5,0.0,0.0,depleted,0
4,18,10,3,0.5,6.0,0.0,0.0,depleted,0
4,19,10,1,-2.5,3.5,0.0,0.0,depleted,0
4,20,10,3,0.5,4.0,0.0,1.0,depleted,0
5,1,1,3,0.5,0.5,,,depleted,0
5,2,1,2,0.5,1.0,0.0,0.0,depleted,0
5,3,1,2,0.5,1.5,1.0,0.0,depleted,0
5,4,1,1,1.0,2.5,0.0,0.0,depleted,0
5,5,1,1,1.0,3.5,1.0,0.0,depleted,0
5,6,1,0,1.0,4.5,0.0,0.0,depleted,0
5,7,1,0,1.0,5.5,1.0,0.0,depleted,0
5,8,1,0,1.0,6.5,1.0,0.0,depleted,0
5,9,1,0,1.0,7.5,1.0,0.0,depleted,0
5,10,1,3,0.5,8.0,0.0,0.0,depleted,0
5,11,1,2,0.5,8.5,0.0,0.0,depleted,0
5,12,1,3,0.5,9.0,0.0,0.0,depleted,0
5,13,1,2,0.5,9.5,0.0,0.0,depleted,0
5,14,1,2,0.5,10.0,1.0,0.0,depleted,0
5,15,1,3,0.5,10.5,0.0,0.0,depleted,0
5,16,1,2,-2.5,8.0,0.0,0.0,depleted,0
5,17,1,2,0.5,8.5,0.0,0.0,depleted,0
5,18,1,2,0.5,9.0,1.0,0.0,depleted,0
5,19,1,2,-2.5,6.5,1.0,0.0,depleted,0
5,20,1,3,0.5,7.0,0.0,1.0,depleted,0
5,1,2,1,1.0,1.0,,,depleted,0
5,2,2,3,0.5,1.5,0.0,0.0,depleted,0
5,3,2,2,0.5,2.0,0.0,0.0,depleted,0
5,4,2,0,1.0,3.0,0.0,0.0,depleted,0
5,5,2,1,1.0,4.0,0.0,0.0,depleted,0
5,6,2,3,0.5,4.5,0.0,0.0,depleted,0
5,7,2,2,0.5,5.0,0.0,0.0,depleted,0
5,8,2,0,1.0,6.0,0.0,0.0,depleted,0
5,9,2,3,0.5,6.5,0.0,0.0,depleted,0
5,10,2,2,0.5,7.0,0.0,0.0,depleted,0
5,11,2,3,0.5,7.5,0.0,0.0,depleted,0
5,12,2,0,1.0,8.5,0.0,0.0,depleted,0
5,13,2,0,1.0,9.5,1.0,0.0,depleted,0
5,14,2,3,0.5,10.0,0.0,0.0,depleted,0
5,15,2,0,1.0,11.0,0.0,0.0,depleted,0
5,16,2,2,0.5,11.5,0.0,0.0,depleted,0
5,17,2,0,-2.5,9.0,0.0,0.0,depleted,0
5,18,2,1,-2.5,6.5,0.0,1.0,depleted,0
5,19,2,1,-2.5,4.0,0.0,0.0,depleted,0
5,20,2,1,1.0,5.0,0.0,0.0,depleted,0
5,1,3,1,1.0,1.0,,,depleted,0
5,2,3,0,1.0,2.0,0.0,0.0,depleted,0
5,3,3,0,1.0,3.0,1.0,0.0,depleted,0
5,4,3,0,1.0,4.0,1.0,0.0,depleted,0
5,5,3,0,1.0,5.0,1.0,0.0,depleted,0
5,6,3,2,0.5,5.5,0.0,0.0,depleted,0
5,7,3,2,0.5,6.0,1.0,0.0,depleted,0
5,8,3,2,0.5,6.5,1.0,0.0,depleted,0
5,9,3,1,1.0,7.5,0.0,0.0,depleted,0
5,10,3,2,0.5,8.0,0.0,0.0,depleted,0
5,11,3,3,0.5,8.5,0.0,0.0,depleted,0
5,12,3,1,-2.5,6.0,0.0,0.0,depleted,0
5,13,3,1,-2.5,3.5,0.0,0.0,depleted,0
5,14,3,3,0.5,4.0,0.0,1.0,depleted,0
5,15,3,3,0.5,4.5,1.0,0.0,depleted,0
5,16,3,3,0.5,5.0,1.0,0.0,depleted,0
5,17,3,1,1.0,6.0,0.0,0.0,depleted,0
5,18,3,2,0.5,6.5,0.0,0.0,depleted,0
5,19,3,3,0.5,7.0,0.0,0.0,depleted,0
5,20,3,2,-2.5,4.5,0.0,0.0,depleted,0
5,1,4,3,0.5,0.5,,,depleted,0
5,2,4,2,0.5,1.0,0.0,0.0,depleted,0
5,3,4,2,0.5,1.5,1.0,0.0,depleted,0
5,4,4,1,1.0,2.5,0.0,0.0,depleted,0
5,5,4,3,0.5,3.0,0.0,0.0,depleted,0
5,6,4,0,1.0,4.0,0.0,0.0,depleted,0
5,7,4,2,0.5,4.5,0.0,0.0,depleted,0
5,8,4,2,0.5,5.0,1.0,0.0,depleted,0
5,9,4,3,0.5,5.5,0.0,0.0,depleted,0
5,10,4,2,0.5,6.0,0.0,0.0,depleted,0
5,11,4,1,1.0,7.0,0.0,0.0,depleted,0
5,12,4,1,-2.5,4.5,1.0,0.0,depleted,0
5,13,4,1,-2.5,2.0,0.0,0.0,depleted,0
5,14,4,1,1.0,3.0,0.0,0.0,depleted,0
5,15,4,2,-2.5,0.5,0.0,0.0,depleted,0
5,16,4,3,0.5,1.0,0.0,1.0,depleted,0
5,17,4,0,1.0,2.0,0.0,0.0,depleted,0
5,18,4,3,0.5,2.5,0.0,0.0,depleted,0
5,19,4,2,0.5,3.0,0.0,0.0,depleted,0
5,20,4,1,1.0,4.0,0.0,0.0,depleted,0
5,1,5,2,0.5,0.5,,,depleted,0
5,2,5,2,0.5,1.0,1.0,0.0,depleted,0
5,3,5,1,1.0,2.0,0.0,0.0,depleted,0
5,4,5,1,1.0,3.0,1.0,0.0,depleted,0
5,5,5,2,0.5,3.5,0.0,0.0,depleted,0
5,6,5,2,0.5,4.0,1.0,0.0,depleted,0
5,7,5,2,0.5,4.5,1.0,0.0,depleted,0
5,8,5,1,-2.5,2.0,0.0,0.0,depleted,0
5,9,5,3,0.5,2.5,0.0,1.0,depleted,0
5,10,5,1,-2.5,0.0,0.0,0.0,depleted,0
5,11,5,1,1.0,1.0,0.0,0.0,depleted,0
5,12,5,3,0.5,1.5,0.0,0.0,depleted,0
5,13,5,1,1.0,2.5,0.0,0.0,depleted,0
5,14,5,0,1.0,3.5,0.0,0.0,depleted,0
5,15,5,2,-2.5,1.0,0.0,0.0,depleted,0
5,16,5,2,0.5,1.5,0.0,0.0,depleted,0
5,17,5,0,1.0,2.5,0.0,0.0,depleted,0
5,18,5,0,1.0,3.5,1.0,0.0,depleted,0
5,19,5,1,1.0,4.5,0.0,0.0,depleted,0
5,20,5,3,0.5,5.0,0.0,0.0,depleted,0
5,1,6,1,1.0,1.0,,,depleted,0
5,2,6,3,0.5,1.5,0.0,0.0,depleted,0
5,3,6,1,1.0,2.5,0.0,0.0,depleted,0
5,4,6,0,1.0,3.5,0.0,0.0,depleted,0
5,5,6,3,0.5,4.0,0.0,0.0,depleted,0
5,6,6,3,0.5,4.5,1.0,0.0,depleted,0
5,7,6,0,1.0,5.5,0.0,0.0,depleted,0
5,8,6,0,1.0,6.5,1.0,0.0,depleted,0
5,9,6,2,0.5,7.0,0.0,0.0,depleted,0
5,10,6,1,-2.5,4.5,0.0,0.0,depleted,0
5,11,6,2,0.5,5.0,0.0,1.0,depleted,0
5,12,6,0,1.0,6.0,0.0,0.0,depleted,0
5,13,6,3,0.5,6.5,0.0,0.0,depleted,0
5,14,6,1,-2.5,4.0,0.0,0.0,depleted,0
5,15,6,3,0.5,4.5,0.0,1.0,depleted,0
5,16,6,3,-2.5,2.0,1.0,0.0,depleted,0
5,17,6,2,0.5,2.5,0.0,1.0,depleted,0
5,18,6,0,1.0,3.5,0.0,0.0,depleted,0
5,19,6,3,0.5,4.0,0.0,0.0,depleted,0
5,20,6,0,-2.5,1.5,0.0,0.0,depleted,0
5,1,7,2,0.5,0.5,,,depleted,0
